,sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution,Outcome
544,2916,2,-1259,0,0,1,0,0,0,0
545,804,1,-1463,0,0,0,0,0,0,1
546,4498,1,-1093,0,1,1,0,0,0,0
547,146,2,-351,0,1,0,0,0,0,1
548,741,0,-452,0,0,1,0,0,0,1
549,3495,1,-1386,0,0,1,0,0,0,0
550,2829,2,-661,0,1,1,0,0,0,0
551,4999,1,-269,0,1,0,0,0,0,0
552,1201,0,-980,0,1,1,0,0,0,1
553,1321,1,-1261,0,0,1,0,0,0,1
554,895,1,-166,0,0,1,0,0,0,1
555,400,2,-578,0,0,1,0,0,0,1
556,2650,0,-1087,0,0,1,0,0,0,0
557,3048,0,-504,0,1,0,0,0,0,0
558,2621,1,-1476,0,0,1,0,0,0,0
559,237,0,-539,0,1,0,0,0,0,1
560,1019,1,-737,0,0,0,0,0,0,1
561,4422,1,-758,0,1,1,0,0,0,0
562,600,0,-72,0,0,0,0,0,0,1
563,3990,2,-55,0,1,1,0,0,0,0
564,1935,2,-1027,0,0,0,0,0,0,1
565,1582,1,-625,0,1,1,0,0,0,1
566,4655,1,-138,0,0,1,0,0,0,0
567,1761,1,-1004,0,0,0,0,0,0,1
568,1467,2,-1478,0,1,0,0,0,0,1
569,3158,2,-823,0,1,0,0,0,0,0
570,2081,2,-59,0,0,0,0,0,0,1
571,3557,1,-1020,0,0,0,0,0,0,0
572,1593,2,-203,0,0,0,0,0,0,1
573,4375,0,-714,0,1,0,0,0,0,0
574,1274,0,-1485,0,1,1,0,0,0,1
575,89,2,-497,0,0,0,0,0,0,1
576,1340,0,-43,0,1,1,0,0,0,1
577,2207,2,-1053,0,0,1,0,0,0,0
578,1646,2,-865,0,0,0,0,0,0,1
579,4253,2,-1006,0,0,1,0,0,0,0
580,216,2,-1178,0,0,0,0,0,0,1
581,4551,2,-1016,0,0,0,0,0,0,0
582,2502,2,-146,0,1,1,0,0,0,0
583,818,0,-1383,0,1,1,0,0,0,1
584,2479,2,-648,0,0,0,0,0,0,0
585,2883,2,-1349,0,0,1,0,0,0,0
586,4756,2,-477,0,1,0,0,0,0,0
587,4510,1,-602,0,1,1,0,0,0,0
588,2367,2,-323,0,1,1,0,0,0,0
589,2007,0,-1313,0,0,0,0,0,0,1
590,612,2,-611,0,1,1,0,0,0,1
591,1017,1,-1036,0,1,0,0,0,0,1
592,1764,1,-1197,0,1,1,0,0,0,1
593,629,1,-444,0,1,0,0,0,0,1
594,620,1,-699,0,1,1,0,0,0,1
595,4345,2,-1026,0,1,1,0,0,0,0
596,1123,1,-779,0,0,1,0,0,0,1
597,1054,0,-1074,0,1,1,0,0,0,1
598,37,1,-511,0,0,0,0,0,0,1
599,497,0,-879,0,1,0,0,0,0,1
600,3647,2,-1496,0,1,0,0,0,0,0
601,4211,0,-852,0,0,0,0,0,0,0
602,1378,2,-1036,0,1,0,0,0,0,1
603,2789,0,-61,0,0,0,0,0,0,0
604,3056,2,-1215,0,0,0,0,0,0,0
605,4043,0,-819,0,0,1,0,0,0,0
606,449,0,-14,0,1,1,0,0,0,1
607,679,2,-401,0,0,1,0,0,0,1
608,2799,2,-1320,0,0,0,0,0,0,0
609,1812,0,-52,0,1,0,0,0,0,1
610,1782,0,-1183,0,0,0,0,0,0,1
611,321,2,-843,0,0,1,0,0,0,1
612,2543,1,-609,0,0,1,0,0,0,0
613,688,2,-483,0,0,0,0,0,0,1
614,1312,0,-1244,0,0,1,0,0,0,1
615,407,0,-1377,0,0,0,0,0,0,1
616,4996,2,-1267,0,1,1,0,0,0,0
617,1496,0,-626,0,0,0,0,0,0,1
618,4251,2,-985,0,0,1,0,0,0,0
619,2116,1,-527,0,0,0,0,0,0,1
620,2644,1,-775,0,0,0,0,0,0,0
621,1028,2,-535,0,0,0,0,0,0,1
622,4722,0,-937,0,1,0,0,0,0,0
623,211,0,-1245,0,0,0,0,0,0,1
624,1344,0,-196,0,0,0,0,0,0,1
625,2601,1,-778,0,0,1,0,0,0,0
626,3606,2,-514,0,1,1,0,0,0,0
627,1087,1,-132,0,0,1,0,0,0,1
628,3697,2,-1466,0,0,0,0,0,0,0
629,2422,1,-128,0,0,1,0,0,0,0
630,357,0,-73,0,0,1,0,0,0,1
631,4906,0,-886,0,0,0,0,0,0,0
632,670,0,-511,0,0,0,0,0,0,1
633,4964,0,-714,0,0,0,0,0,0,0
634,428,2,-224,0,1,1,0,0,0,1
635,2463,1,-373,0,0,0,0,0,0,0
636,1366,0,-540,0,0,1,0,0,0,1
637,4341,1,-55,0,0,0,0,0,0,0
638,2868,1,-700,0,1,0,0,0,0,0
639,696,2,-747,0,0,0,0,0,0,1
640,3838,1,-1365,0,1,1,0,0,0,0
641,2099,2,-61,0,1,1,0,0,0,1
642,337,1,-1080,0,1,0,0,0,0,1
643,1800,1,-763,0,1,1,0,0,0,1
644,4407,2,-290,0,0,1,0,0,0,0
645,3321,2,-1129,0,0,0,0,0,0,0
646,2348,1,-240,0,1,1,0,0,0,0
647,4859,0,-1136,0,0,0,0,0,0,0
648,122,2,-148,0,0,0,0,0,0,1
649,2986,2,-692,0,1,0,0,0,0,0
650,4077,1,-301,0,1,1,0,0,0,0
651,4629,1,-9,0,1,1,0,0,0,0
652,293,0,-1216,0,0,0,0,0,0,1
653,2457,2,-1351,0,1,1,0,0,0,0
654,752,2,-940,0,1,0,0,0,0,1
655,1876,1,-165,0,0,1,0,0,0,1
656,2234,1,-335,0,0,0,0,0,0,0
657,4636,0,-258,0,0,1,0,0,0,0
658,2097,2,-537,0,1,0,0,0,0,1
659,932,2,-414,0,1,1,0,0,0,1
660,2114,1,-683,0,0,0,0,0,0,1
661,1601,0,-1079,0,0,1,0,0,0,1
662,68,0,-1133,0,1,0,0,0,0,1
663,419,1,-1304,0,1,0,0,0,0,1
664,3600,1,-694,0,0,0,0,0,0,0
665,2129,2,-32,0,1,0,0,0,0,1
666,4913,2,-1062,0,0,0,0,0,0,0
667,2624,1,-1465,0,0,1,0,0,0,0
668,1479,1,-205,0,1,0,0,0,0,1
669,3727,1,-1109,0,0,0,0,0,0,0
670,4791,0,-1272,0,1,1,0,0,0,0
671,2712,1,-1430,0,1,0,0,0,0,0
672,4993,0,-629,0,1,0,0,0,0,0
673,4639,1,-1164,0,1,1,0,0,0,0
674,3824,1,-964,0,0,1,0,0,0,0
675,2364,1,-787,0,0,1,0,0,0,0
676,2707,2,-889,0,1,0,0,0,0,0
677,3237,0,-1373,0,0,1,0,0,0,0
678,4241,0,-1183,0,1,0,0,0,0,0
679,3906,1,-919,0,0,1,0,0,0,0
680,2265,2,-502,0,1,0,0,0,0,0
681,1330,2,-1160,0,1,1,0,0,0,1
682,4425,2,-604,0,1,1,0,0,0,0
683,46,0,-1325,0,1,1,0,0,0,1
684,551,2,-530,0,0,1,0,0,0,1
685,1780,1,-454,0,0,1,0,0,0,1
686,957,2,-1406,0,0,1,0,0,0,1
687,419,1,-693,0,1,1,0,0,0,1
688,3338,1,-87,0,1,1,0,0,0,0
689,1858,0,-1181,0,0,1,0,0,0,1
690,4487,1,-998,0,0,1,0,0,0,0
691,4313,2,-724,0,1,0,0,0,0,0
692,507,2,-1138,0,1,0,0,0,0,1
693,3450,0,-441,0,0,0,0,0,0,0
694,344,0,-804,0,1,1,0,0,0,1
695,1961,1,-267,0,0,0,0,0,0,1
696,3520,1,-133,0,1,1,0,0,0,0
697,3056,1,-1419,0,0,0,0,0,0,0
698,2486,1,-60,0,0,1,0,0,0,0
699,55,1,-116,0,1,1,0,0,0,1
700,2725,2,-6,0,0,0,0,0,0,0
701,1066,1,-1208,0,0,0,0,0,0,1
702,613,0,-1226,0,0,0,0,0,0,1
703,3486,1,-1448,0,1,1,0,0,0,0
704,1544,1,-907,0,0,1,0,0,0,1
705,2319,1,-488,0,0,1,0,0,0,0
706,2231,2,-1270,0,1,1,0,0,0,0
707,1814,0,-1394,0,0,1,0,0,0,1
708,1663,0,-868,0,0,1,0,0,0,1
709,4465,1,-413,0,0,1,0,0,0,0
710,262,1,-1294,0,1,0,0,0,0,1
711,1516,0,-1204,0,0,1,0,0,0,1
712,4749,1,-1,0,0,1,0,0,0,0
713,4076,1,-649,0,0,0,0,0,0,0
714,2622,0,-1460,0,1,1,0,0,0,0
715,4198,2,-1391,0,1,1,0,0,0,0
716,4400,1,-68,0,0,0,0,0,0,0
717,3805,2,-712,0,1,0,0,0,0,0
718,3370,0,-593,0,1,1,0,0,0,0
719,3019,2,-195,0,0,1,0,0,0,0
720,3919,0,-123,0,1,1,0,0,0,0
721,3966,0,-500,0,1,1,0,0,0,0
722,3998,1,-1287,0,0,0,0,0,0,0
723,397,1,-827,0,0,0,0,0,0,1
724,1811,1,-1048,0,1,1,0,0,0,1
725,2765,1,-985,0,0,1,0,0,0,0
726,4031,1,-547,0,1,1,0,0,0,0
727,4841,2,-1297,0,0,1,0,0,0,0
728,611,0,-574,0,1,0,0,0,0,1
729,4288,1,-1298,0,1,1,0,0,0,0
730,766,2,-1465,0,0,1,0,0,0,1
731,4203,1,-299,0,1,1,0,0,0,0
732,891,0,-186,0,1,0,0,0,0,1
733,390,2,-23,0,1,1,0,0,0,1
734,1066,2,-959,0,1,1,0,0,0,1
735,3574,2,-966,0,1,1,0,0,0,0
736,3716,1,-689,0,1,1,0,0,0,0
737,4533,0,-891,0,0,0,0,0,0,0
738,2429,0,-1294,0,1,0,0,0,0,0
739,4310,0,-1084,0,1,0,0,0,0,0
740,3532,0,-1346,0,0,0,0,0,0,0
741,1350,2,-842,0,0,0,0,0,0,1
742,1994,0,-426,0,0,1,0,0,0,1
743,1087,2,-268,0,1,1,0,0,0,1
744,1914,0,-450,0,0,1,0,0,0,1
745,13,0,-68,0,0,1,0,0,0,1
746,1785,2,-1068,0,1,1,0,0,0,1
747,372,2,-826,0,1,0,0,0,0,1
748,2512,0,-26,0,0,1,0,0,0,0
749,4260,1,-97,0,1,1,0,0,0,0
750,3866,2,-1338,0,0,1,0,0,0,0
751,4895,1,-1186,0,1,0,0,0,0,0
752,222,1,-919,0,0,0,0,0,0,1
753,1701,1,-195,0,1,1,0,0,0,1
754,3058,2,-5,0,1,0,0,0,0,0
755,3780,2,-1064,0,1,0,0,0,0,0
756,3751,0,-1278,0,0,0,0,0,0,0
757,124,1,-573,0,1,1,0,0,0,1
758,4464,0,-986,0,1,1,0,0,0,0
759,2461,0,-1454,0,1,0,0,0,0,0
760,3770,0,-75,0,0,0,0,0,0,0
761,4692,0,-871,0,0,1,0,0,0,0
762,2035,2,-1475,0,1,0,0,0,0,1
763,3615,2,-1229,0,0,0,0,0,0,0
764,4311,2,-663,0,1,0,0,0,0,0
765,4123,0,-232,0,0,1,0,0,0,0
766,349,0,-733,0,1,0,0,0,0,1
767,4781,0,-432,0,0,1,0,0,0,0
768,3300,0,-1219,0,1,1,0,0,0,0
769,4298,1,-1116,0,1,1,0,0,0,0
770,1359,0,-730,0,1,0,0,0,0,1
771,125,2,-1112,0,1,1,0,0,0,1
772,444,2,-268,0,1,1,0,0,0,1
773,2638,1,-346,0,0,0,0,0,0,0
774,3443,2,-743,0,1,0,0,0,0,0
775,977,0,-632,0,0,1,0,0,0,1
776,3440,0,-1007,0,1,1,0,0,0,0
777,3985,0,-1472,0,0,1,0,0,0,0
778,792,1,-315,0,0,1,0,0,0,1
779,54,1,-153,0,1,0,0,0,0,1
780,2635,0,-1028,0,0,1,0,0,0,0
781,184,2,-729,0,1,0,0,0,0,1
782,626,1,-781,0,0,1,0,0,0,1
783,267,2,-26,0,1,1,0,0,0,1
784,4686,1,-1248,0,1,0,0,0,0,0
785,912,1,-255,0,1,1,0,0,0,1
786,4734,1,-468,0,0,0,0,0,0,0
787,3373,0,-967,0,0,1,0,0,0,0
788,4386,2,-407,0,0,0,0,0,0,0
789,3845,0,-183,0,0,0,0,0,0,0
790,3947,0,-831,0,1,0,0,0,0,0
791,1117,0,-1082,0,0,1,0,0,0,1
792,2106,1,-803,0,1,0,0,0,0,1
793,1221,1,-1202,0,1,1,0,0,0,1
794,4501,1,-195,0,0,0,0,0,0,0
795,2561,0,-412,0,0,1,0,0,0,0
796,1135,1,-322,0,0,0,0,0,0,1
797,4646,0,-875,0,1,1,0,0,0,0
798,1684,0,-1271,0,0,0,0,0,0,1
799,3021,1,-1180,0,1,1,0,0,0,0
800,1122,0,-1242,0,0,0,0,0,0,1
801,2884,2,-843,0,1,1,0,0,0,0
802,504,2,-738,0,1,1,0,0,0,1
803,4574,2,-1474,0,0,1,0,0,0,0
804,3697,2,-1472,0,1,1,0,0,0,0
805,2545,1,-1235,0,0,1,0,0,0,0
806,1773,1,-1198,0,0,1,0,0,0,1
807,262,0,-753,0,1,0,0,0,0,1
808,3413,1,-198,0,0,0,0,0,0,0
809,847,2,-506,0,1,1,0,0,0,1
810,451,2,-344,0,1,1,0,0,0,1
811,3723,2,-1380,0,1,1,0,0,0,0
812,2086,2,-186,0,0,0,0,0,0,1
813,1314,1,-1492,0,1,1,0,0,0,1
814,1942,1,-600,0,0,0,0,0,0,1
815,3572,0,-346,0,0,1,0,0,0,0
816,4802,2,-94,0,1,1,0,0,0,0
817,4817,0,-875,0,1,0,0,0,0,0
818,2543,0,-1052,0,1,1,0,0,0,0
819,3934,1,-1342,0,0,0,0,0,0,0
820,800,0,-1445,0,0,0,0,0,0,1
821,477,1,-724,0,1,0,0,0,0,1
822,2840,1,-850,0,0,0,0,0,0,0
823,547,0,-1354,0,0,0,0,0,0,1
824,4560,1,-886,0,0,1,0,0,0,0
825,3121,1,0,0,0,1,0,0,0,0
826,4618,1,-891,0,1,1,0,0,0,0
827,815,2,-472,0,1,0,0,0,0,1
828,4350,1,-689,0,1,1,0,0,0,0
829,2861,0,-887,0,0,1,0,0,0,0
830,3582,1,-486,0,0,0,0,0,0,0
831,345,0,-98,0,0,1,0,0,0,1
832,1285,2,-579,0,0,1,0,0,0,1
833,2900,2,-1037,0,1,0,0,0,0,0
834,3441,1,-701,0,1,0,0,0,0,0
835,4383,2,-1082,0,0,0,0,0,0,0
836,4365,2,-767,0,0,1,0,0,0,0
837,3096,1,-250,0,1,1,0,0,0,0
838,24,0,-866,0,0,0,0,0,0,1
839,4308,1,-937,0,0,0,0,0,0,0
840,4693,1,-580,0,0,1,0,0,0,0
841,4627,2,-122,0,0,0,0,0,0,0
842,4434,2,-247,0,1,1,0,0,0,0
843,1801,1,-1364,0,0,0,0,0,0,1
844,3611,1,-817,0,0,1,0,0,0,0
845,4767,1,-1122,0,0,0,0,0,0,0
846,3275,1,-719,0,1,1,0,0,0,0
847,1011,1,-416,0,1,1,0,0,0,1
848,2702,1,-797,0,0,0,0,0,0,0
849,1029,1,-971,0,1,0,0,0,0,1
850,1009,2,-839,0,1,0,0,0,0,1
851,4216,2,-825,0,0,1,0,0,0,0
852,73,0,-1237,0,1,0,0,0,0,1
853,4785,1,-499,0,0,0,0,0,0,0
854,2967,1,-421,0,1,1,0,0,0,0
855,1121,0,-77,0,1,0,0,0,0,1
856,1039,1,-507,0,0,1,0,0,0,1
857,4240,2,-1260,0,1,1,0,0,0,0
858,4531,1,-319,0,1,0,0,0,0,0
859,2725,2,-1240,0,0,0,0,0,0,0
860,2941,0,-207,0,1,0,0,0,0,0
861,1339,2,-79,0,0,0,0,0,0,1
862,4718,2,-953,0,1,0,0,0,0,0
863,2247,1,-1122,0,1,0,0,0,0,0
864,1986,0,-552,0,1,1,0,0,0,1
865,4927,2,-464,0,1,1,0,0,0,0
866,2582,2,-545,0,1,0,0,0,0,0
867,4122,0,-201,0,0,0,0,0,0,0
868,4380,2,-597,0,0,0,0,0,0,0
869,2883,0,-505,0,0,1,0,0,0,0
870,3186,2,-852,0,0,1,0,0,0,0
871,3986,0,-283,0,0,0,0,0,0,0
872,664,0,-654,0,1,1,0,0,0,1
873,4812,1,-1497,0,1,0,0,0,0,0
874,1304,0,-197,0,0,1,0,0,0,1
875,305,2,-851,0,1,0,0,0,0,1
876,1958,1,-1323,0,0,0,0,0,0,1
877,4052,2,-1387,0,0,0,0,0,0,0
878,4683,2,-1156,0,0,0,0,0,0,0
879,1307,2,-52,0,0,0,0,0,0,1
880,2038,1,-879,0,1,0,0,0,0,1
881,803,1,-899,0,0,1,0,0,0,1
882,1614,0,-1055,0,1,0,0,0,0,1
883,3579,0,-596,0,1,1,0,0,0,0
884,4995,0,-894,0,1,1,0,0,0,0
885,2378,0,-1096,0,1,1,0,0,0,0
886,4165,0,-1324,0,1,0,0,0,0,0
887,1337,1,-429,0,1,0,0,0,0,1
888,3069,0,-383,0,1,0,0,0,0,0
889,864,0,-516,0,0,0,0,0,0,1
890,3210,0,-882,0,1,0,0,0,0,0
891,3978,1,-745,0,1,1,0,0,0,0
892,999,1,-1153,0,1,1,0,0,0,1
893,4895,2,-30,0,0,0,0,0,0,0
894,3659,0,-543,0,1,1,0,0,0,0
895,1643,2,-386,0,0,1,0,0,0,1
896,2103,2,-1446,0,0,1,0,0,0,0
897,3244,2,-507,0,0,1,0,0,0,0
898,3405,1,-1159,0,0,1,0,0,0,0
899,4685,2,-590,0,0,1,0,0,0,0
900,2419,1,-813,0,1,1,0,0,0,0
901,3740,1,-747,0,1,1,0,0,0,0
902,3300,1,-1086,0,0,1,0,0,0,0
903,1017,2,-1238,0,0,0,0,0,0,1
904,2213,0,-681,0,0,0,0,0,0,0
905,310,0,-901,0,1,1,0,0,0,1
906,2783,2,-661,0,0,1,0,0,0,0
907,985,0,-1056,0,0,1,0,0,0,1
908,3755,0,-312,0,0,0,0,0,0,0
909,2707,1,-1012,0,1,1,0,0,0,0
910,4680,2,-612,0,0,1,0,0,0,0
911,2212,2,-1329,0,1,1,0,0,0,0
912,4471,1,-926,0,0,0,0,0,0,0
913,3950,0,-482,0,1,1,0,0,0,0
914,1766,0,-154,0,0,0,0,0,0,1
915,3537,1,-1262,0,1,0,0,0,0,0
916,3144,2,-354,0,0,1,0,0,0,0
917,2235,2,-304,0,1,1,0,0,0,0
918,778,0,-1081,0,1,1,0,0,0,1
919,4555,2,-1493,0,0,0,0,0,0,0
920,3968,2,-242,0,0,0,0,0,0,0
921,4618,0,-1368,0,1,1,0,0,0,0
922,1922,1,-386,0,1,0,0,0,0,1
923,3832,0,-1075,0,1,1,0,0,0,0
924,39,2,-362,0,1,1,0,0,0,1
925,295,0,-1354,0,0,1,0,0,0,1
926,1565,2,-739,0,1,1,0,0,0,1
927,4734,0,-301,0,1,0,0,0,0,0
928,634,2,-830,0,0,0,0,0,0,1
929,1040,1,-263,0,0,1,0,0,0,1
930,1669,0,-933,0,1,1,0,0,0,1
931,4593,1,-739,0,1,1,0,0,0,0
932,804,0,-471,0,1,0,0,0,0,1
933,55,0,-362,0,1,1,0,0,0,1
934,3805,2,-626,0,1,0,0,0,0,0
935,3128,1,-778,0,0,0,0,0,0,0
936,1085,1,-65,0,1,1,0,0,0,1
937,3796,0,-37,0,1,0,0,0,0,0
938,3183,1,-564,0,1,0,0,0,0,0
939,1669,1,-1267,0,1,0,0,0,0,1
940,2138,0,-1404,0,0,1,0,0,0,0
941,940,1,-801,0,0,0,0,0,0,1
942,4243,1,-1049,0,1,0,0,0,0,0
943,4808,2,-631,0,1,1,0,0,0,0
944,134,0,-946,0,0,0,0,0,0,1
945,3827,1,-1196,0,0,0,0,0,0,0
946,1316,2,-942,0,0,1,0,0,0,1
947,2358,0,-371,0,1,1,0,0,0,0
948,1071,1,-315,0,1,1,0,0,0,1
949,502,2,-1428,0,1,0,0,0,0,1
950,2618,0,-470,0,1,1,0,0,0,0
951,2840,0,-1100,0,0,0,0,0,0,0
952,2801,1,-1435,0,1,1,0,0,0,0
953,2376,2,-943,0,1,1,0,0,0,0
954,1223,1,-1109,0,0,1,0,0,0,1
955,2790,1,-1341,0,1,1,0,0,0,0
956,1982,2,-603,0,1,1,0,0,0,1
957,1793,2,-1096,0,0,1,0,0,0,1
958,3762,0,-646,0,1,1,0,0,0,0
959,29,0,-1414,0,1,0,0,0,0,1
960,3995,0,-33,0,1,1,0,0,0,0
961,496,0,-377,0,0,1,0,0,0,1
962,2420,0,-1403,0,1,0,0,0,0,0
963,349,0,-611,0,0,1,0,0,0,1
964,2114,2,-1429,0,0,0,0,0,0,0
965,1971,1,-675,0,1,0,0,0,0,1
966,3707,2,-494,0,0,1,0,0,0,0
967,511,2,-411,0,1,0,0,0,0,1
968,1789,2,-131,0,0,0,0,0,0,1
969,1177,2,-1044,0,1,1,0,0,0,1
970,3209,2,-96,0,0,0,0,0,0,0
971,3428,2,-417,0,0,1,0,0,0,0
972,3930,2,-247,0,1,1,0,0,0,0
973,507,0,-998,0,0,0,0,0,0,1
974,4674,2,-1424,0,1,0,0,0,0,0
975,1537,0,-1458,0,0,1,0,0,0,1
976,2822,0,-742,0,1,0,0,0,0,0
977,2686,1,-963,0,1,1,0,0,0,0
978,3986,2,-198,0,1,0,0,0,0,0
979,816,2,-389,0,1,1,0,0,0,1
980,217,1,-96,0,0,0,0,0,0,1
981,4212,1,-22,0,0,1,0,0,0,0
982,4528,1,-701,0,1,1,0,0,0,0
983,3368,1,-1475,0,1,0,0,0,0,0
984,4708,1,-3,0,1,1,0,0,0,0
985,1100,2,-1367,0,0,1,0,0,0,1
986,2877,0,-227,0,0,1,0,0,0,0
987,3448,1,-912,0,1,1,0,0,0,0
988,3983,1,-1340,0,0,1,0,0,0,0
989,771,1,-1406,0,0,0,0,0,0,1
990,3301,0,-371,0,1,1,0,0,0,0
991,3661,0,-694,0,0,0,0,0,0,0
992,4482,1,-778,0,1,0,0,0,0,0
993,4168,1,-1449,0,0,1,0,0,0,0
994,968,2,-551,0,1,1,0,0,0,1
995,1212,2,-903,0,1,0,0,0,0,1
996,4368,0,-843,0,0,1,0,0,0,0
997,4110,0,-1271,0,1,1,0,0,0,0
998,3451,1,-378,0,0,0,0,0,0,0
999,4008,1,-1377,0,0,1,0,0,0,0
